Date,Open,High,Low,Close,Adj Close,Volume
2017-12-11,396.000000,396.000000,384.500000,391.750000,380.008484,3457130
2017-12-12,391.500000,405.600006,389.500000,402.500000,390.436310,6686699
2017-12-13,401.799988,402.250000,391.899994,394.000000,382.191040,5035855
2017-12-14,397.549988,398.899994,386.200012,395.100006,383.258087,3587939
2017-12-15,405.700012,408.000000,400.100006,401.350006,389.320770,4643671
2017-12-18,395.799988,414.500000,374.049988,404.600006,392.473358,9127457
2017-12-19,405.000000,409.350006,400.950012,405.799988,393.637390,2700184
2017-12-20,404.000000,408.149994,400.549988,404.399994,392.279297,4228842
2017-12-21,405.000000,408.350006,401.000000,402.299988,390.242249,3336146
2017-12-22,403.000000,409.450012,399.200012,402.149994,390.096771,2449944
2017-12-26,403.750000,405.850006,400.200012,404.549988,392.424866,3466595
2017-12-27,405.950012,407.000000,400.700012,404.200012,392.085388,4355090
2017-12-28,404.200012,404.899994,397.549988,398.700012,386.750183,4180605
2017-12-29,401.149994,407.149994,399.299988,405.649994,393.491852,3574054
2018-01-01,406.700012,407.700012,398.049988,399.649994,387.671722,2701537
2018-01-02,403.450012,403.450012,395.000000,397.399994,385.489136,1322980
2018-01-03,398.100006,410.899994,397.450012,407.649994,395.431946,4679468
2018-01-04,408.700012,410.700012,406.049988,409.850006,397.565979,1990506
2018-01-05,411.899994,426.950012,410.200012,423.799988,411.097870,5448214
2018-01-08,424.000000,427.500000,421.100006,422.899994,410.224884,3447843
2018-01-09,422.899994,425.549988,419.200012,421.100006,408.478821,2509904
2018-01-10,422.000000,427.899994,418.750000,423.450012,410.758392,4253925
2018-01-11,423.000000,430.649994,421.000000,425.500000,412.746918,4415043
2018-01-12,425.850006,428.350006,411.549988,423.299988,410.612885,2581486
2018-01-15,425.549988,427.899994,419.500000,420.600006,407.993774,1599208
2018-01-16,421.500000,428.250000,418.450012,423.549988,410.855377,2318100
2018-01-17,424.250000,436.000000,422.750000,433.399994,420.410156,6715953
2018-01-18,437.950012,438.149994,409.350006,416.250000,403.774170,8794103
2018-01-19,418.799988,435.450012,418.799988,433.450012,420.458618,7588904
2018-01-22,434.000000,443.350006,432.549988,438.049988,424.920776,7092514
2018-01-23,438.049988,442.000000,433.000000,438.399994,425.260284,4659591
2018-01-24,437.000000,452.350006,429.100006,448.750000,435.300079,5201505
2018-01-25,450.000000,450.000000,434.799988,436.500000,423.417236,6792843
2018-01-29,436.500000,442.350006,432.000000,436.649994,423.562744,2126497
2018-01-30,435.000000,436.149994,426.799988,428.250000,415.414520,2389618
2018-01-31,428.000000,435.500000,424.500000,428.850006,415.996521,2734628
2018-02-01,431.000000,433.000000,414.450012,428.750000,415.899506,1681704
2018-02-02,424.500000,426.200012,412.000000,417.950012,405.423279,4265914
2018-02-05,408.000000,413.000000,406.299988,408.200012,395.965485,2936554
2018-02-06,395.000000,410.350006,387.000000,404.799988,392.667358,2963450
2018-02-07,414.399994,414.399994,404.149994,407.000000,394.801392,2592845
2018-02-08,408.250000,416.149994,401.100006,405.100006,392.958374,2952821
2018-02-09,400.000000,401.600006,394.000000,399.000000,387.041229,2936187
2018-02-12,403.750000,406.149994,400.000000,403.350006,391.260803,1249277
2018-02-14,405.000000,416.799988,405.000000,413.000000,400.621582,3001847
2018-02-15,421.500000,424.000000,409.549988,411.700012,399.360565,3293138
2018-02-16,414.000000,415.600006,402.350006,405.450012,393.297913,1740283
2018-02-19,407.500000,407.500000,388.649994,393.850006,382.045563,2140756
2018-02-20,394.000000,398.000000,387.200012,394.899994,383.064056,2045167
2018-02-21,396.500000,398.750000,389.750000,395.600006,383.743073,1800533
2018-02-22,395.000000,406.200012,392.750000,404.000000,391.891357,4726021
2018-02-23,405.100006,409.250000,402.000000,406.500000,394.316406,1953157
2018-02-26,407.500000,417.000000,407.500000,415.049988,402.610168,2299169
2018-02-27,417.000000,417.000000,409.649994,410.450012,398.148071,1334518
2018-02-28,410.000000,412.350006,403.100006,408.350006,396.110962,2823115
2018-03-01,408.350006,413.750000,405.000000,406.100006,393.928406,1216685
2018-03-05,404.950012,411.450012,400.100006,403.950012,391.842865,3665892
2018-03-06,406.700012,413.750000,395.149994,405.250000,393.103882,3321338
2018-03-07,398.950012,398.950012,372.250000,376.950012,365.652069,6951930
