Date,Open,High,Low,Close,Adj Close,Volume
2017-11-13,526.799988,541.599976,519.099976,532.549988,511.128052,5498679
2017-11-14,533.400024,537.900024,517.099976,526.049988,504.889648,5853721
2017-11-15,516.000000,520.000000,501.100006,504.649994,484.350433,8629268
2017-11-16,505.000000,510.799988,498.200012,508.549988,488.093597,5351102
2017-11-17,510.200012,522.150024,510.049988,517.099976,496.299591,3515919
2017-11-20,520.000000,521.849976,514.299988,517.150024,496.347656,1977341
2017-11-21,518.000000,541.500000,514.549988,538.049988,516.406921,7852414
2017-11-22,539.750000,544.650024,530.150024,535.250000,513.719604,4294740
2017-11-23,535.000000,547.500000,531.849976,544.750000,522.837463,3972361
2017-11-24,545.750000,551.000000,541.700012,549.500000,527.396362,4099139
2017-11-27,541.099976,553.900024,538.250000,551.549988,529.363892,3833249
2017-11-28,551.000000,556.349976,541.099976,543.150024,521.301758,2493500
2017-11-29,543.000000,549.650024,541.500000,547.099976,525.092957,2174433
2017-11-30,547.049988,554.950012,537.700012,539.950012,518.230530,5950729
2017-12-01,544.000000,545.450012,522.250000,525.950012,504.793701,3164938
2017-12-04,529.799988,529.799988,516.500000,520.750000,499.802917,3306680
2017-12-05,518.549988,528.000000,517.650024,523.150024,502.106293,3479216
2017-12-06,525.799988,526.500000,510.100006,511.350006,490.780945,3859141
2017-12-07,510.000000,515.549988,506.000000,510.350006,489.821198,4470510
2017-12-08,513.500000,524.000000,511.000000,521.849976,500.858551,3394236
2017-12-11,525.000000,531.000000,521.849976,529.599976,508.296844,2581923
2017-12-12,532.000000,533.750000,519.299988,520.849976,499.898834,2669035
2017-12-13,521.000000,526.299988,515.500000,516.849976,496.059723,2072867
2017-12-14,518.200012,519.599976,511.200012,514.400024,493.708252,2301593
2017-12-15,518.500000,524.000000,515.900024,518.349976,497.499359,3053990
2017-12-18,517.000000,533.700012,499.500000,529.799988,508.488770,4063126
2017-12-19,533.000000,535.349976,525.150024,527.500000,506.281372,3216333
2017-12-20,528.799988,532.500000,525.700012,527.250000,506.041351,2558514
2017-12-21,532.000000,538.700012,525.799988,528.200012,506.953217,5492286
2017-12-22,528.200012,533.500000,526.049988,530.950012,509.592499,2982469
2017-12-26,530.200012,544.400024,529.000000,541.299988,519.526184,4858794
2017-12-27,543.799988,581.700012,543.049988,576.299988,553.118286,23356359
2017-12-28,580.250000,585.599976,566.349976,568.400024,545.536133,11062915
2017-12-29,572.700012,579.000000,568.200012,571.150024,548.175537,5197225
2018-01-01,571.500000,585.400024,571.250000,574.049988,550.958862,5314142
2018-01-02,577.000000,582.000000,567.200012,572.150024,549.135437,3839130
2018-01-03,575.000000,578.950012,567.000000,569.049988,546.159912,2182632
2018-01-04,572.000000,583.950012,560.099976,581.200012,557.821167,6246746
2018-01-05,585.000000,587.349976,575.299988,578.750000,555.469788,4600683
2018-01-08,588.000000,604.599976,586.150024,591.599976,567.802917,10475190
2018-01-09,597.000000,598.000000,584.349976,586.500000,562.908020,4025566
2018-01-10,590.799988,594.000000,581.400024,585.099976,561.564392,2929462
2018-01-11,585.750000,598.500000,580.500000,587.950012,564.299622,5930449
2018-01-12,590.000000,591.450012,579.599976,583.450012,559.980774,2842683
2018-01-15,586.799988,586.799988,574.500000,576.450012,553.262329,4456611
2018-01-16,577.349976,583.950012,572.150024,577.700012,554.461914,4868363
2018-01-17,583.000000,585.900024,576.700012,583.750000,560.268616,4812606
2018-01-18,586.000000,589.450012,574.299988,576.700012,553.502197,3679687
2018-01-19,580.000000,580.650024,567.599976,572.099976,549.087280,4693971
2018-01-22,573.000000,578.900024,568.849976,576.150024,552.974365,3072409
2018-01-23,579.000000,585.849976,575.500000,579.349976,556.045654,4790590
2018-01-24,577.000000,596.500000,575.099976,586.549988,562.955933,7168397
