Date,Open,High,Low,Close,Adj Close,Volume
2017-12-19,549.250000,556.000000,545.400024,553.650024,552.122864,4325512
2017-12-20,553.500000,557.799988,548.599976,554.500000,552.970459,3534649
2017-12-21,551.799988,556.950012,545.049988,548.950012,547.435791,5781370
2017-12-22,549.900024,554.799988,547.099976,553.599976,552.072998,3075576
2017-12-26,555.000000,557.250000,550.299988,555.000000,553.469116,3272086
2017-12-27,554.000000,560.650024,551.000000,554.599976,553.070190,4163259
2017-12-28,546.150024,554.200012,544.000000,546.849976,545.341614,8433564
2017-12-29,548.200012,567.849976,547.000000,563.950012,562.394470,8363189
2018-01-01,563.799988,569.799988,560.500000,565.500000,563.940125,6943234
2018-01-02,567.000000,568.599976,556.349976,559.500000,557.956726,6292268
2018-01-03,561.299988,565.450012,555.750000,560.450012,558.904114,3990149
2018-01-04,564.849976,565.000000,558.000000,559.900024,558.355652,2766664
2018-01-05,561.049988,566.000000,556.700012,563.250000,561.696350,3249056
2018-01-08,565.799988,568.000000,562.450012,565.450012,563.890320,3770339
2018-01-09,564.000000,573.000000,563.000000,565.299988,563.740662,4607504
2018-01-10,566.150024,566.700012,560.450012,562.799988,561.247620,2411625
2018-01-11,562.000000,563.150024,553.549988,558.750000,557.208740,2825921
2018-01-12,560.200012,563.400024,552.500000,555.099976,553.568787,6013121
2018-01-15,556.700012,564.450012,556.400024,560.549988,559.003845,3943472
2018-01-16,562.950012,566.900024,555.799988,563.200012,561.646545,5993564
2018-01-17,564.049988,589.299988,561.000000,585.200012,583.585815,8453944
2018-01-18,596.000000,597.150024,578.599976,584.799988,583.186951,9466991
2018-01-19,584.900024,594.000000,581.200012,590.250000,588.621887,3897048
2018-01-22,595.950012,621.750000,583.150024,611.549988,609.863159,21790443
2018-01-23,616.400024,627.599976,611.450012,620.099976,618.389526,14286343
2018-01-24,621.900024,621.900024,606.299988,607.950012,606.273071,6158610
2018-01-25,610.000000,619.250000,598.599976,616.099976,614.400513,6749846
2018-01-29,614.549988,620.900024,603.650024,605.549988,603.879700,7017160
2018-01-30,605.599976,607.450012,592.450012,593.750000,592.112244,6447963
2018-01-31,589.299988,596.000000,587.150024,593.599976,591.962646,7108060
2018-02-01,593.599976,610.000000,586.099976,592.799988,591.164795,7839731
2018-02-02,587.799988,587.799988,561.299988,564.900024,563.341797,6185174
2018-02-05,551.099976,568.650024,547.500000,566.250000,564.688110,9318595
2018-02-06,543.000000,577.049988,534.000000,563.700012,562.145142,13938327
2018-02-07,568.000000,574.650024,556.000000,559.349976,557.807068,7679830
2018-02-08,562.799988,576.900024,559.700012,568.450012,566.882019,5816886
2018-02-09,559.900024,561.950012,550.400024,557.549988,556.012085,5865587
2018-02-12,563.700012,568.000000,560.349976,564.200012,562.643799,4765319
2018-02-14,565.000000,565.849976,540.099976,543.900024,542.399780,6478108
2018-02-15,534.750000,554.799988,531.349976,543.700012,542.200317,11593643
2018-02-16,547.049988,548.599976,535.000000,537.849976,536.366394,3910503
2018-02-19,537.849976,544.950012,527.500000,540.549988,539.058960,4251723
2018-02-20,542.000000,548.049988,529.400024,531.700012,530.233398,3395183
2018-02-21,534.000000,538.500000,524.400024,535.799988,534.322083,4638382
2018-02-22,533.000000,533.750000,527.500000,530.250000,528.787354,7808359
2018-02-23,527.000000,538.900024,525.549988,536.650024,535.169800,3888629
2018-02-26,541.099976,554.400024,539.000000,552.299988,550.776550,5297794
2018-02-27,551.599976,551.599976,536.150024,538.400024,536.914917,4136383
2018-02-28,534.000000,536.500000,520.000000,528.750000,527.291504,6626661
2018-03-01,524.000000,535.549988,522.000000,525.750000,524.299805,9827510
2018-03-05,524.000000,528.950012,521.299988,524.549988,523.103088,6766199
2018-03-06,526.000000,530.650024,511.200012,517.349976,515.922913,12240160
2018-03-07,510.899994,517.900024,507.549988,512.650024,511.235962,10428057
2018-03-08,518.450012,523.950012,507.450012,520.549988,519.114136,8483978
2018-03-09,522.450012,522.549988,503.000000,505.350006,503.956085,4955525
2018-03-12,510.600006,521.950012,505.299988,519.200012,517.767883,5283334
2018-03-13,517.099976,534.950012,514.650024,531.500000,530.033936,7846232
2018-03-14,528.950012,538.000000,522.500000,536.150024,534.671143,4976540
2018-03-15,535.200012,539.200012,528.250000,529.650024,528.189087,3932830
2018-03-16,530.900024,532.900024,520.500000,522.599976,521.158508,12146623
2018-03-19,522.599976,526.000000,517.049988,519.450012,518.017212,4656613
2018-03-20,509.000000,525.000000,509.000000,521.099976,519.662598,5398111
2018-03-21,523.000000,532.500000,522.500000,526.299988,524.848267,5518826
2018-03-22,522.599976,525.900024,516.750000,518.200012,516.770630,7194256
2018-03-23,509.500000,510.250000,496.000000,499.500000,498.122223,29385110
2018-03-26,499.000000,509.299988,495.200012,507.299988,505.900665,9498614
2018-03-27,512.299988,522.549988,509.049988,512.200012,510.787201,6423140
2018-03-28,512.900024,512.900024,501.600006,510.500000,509.091888,10980960
2018-04-02,506.750000,508.500000,492.200012,499.049988,497.673431,7120498
2018-04-03,494.000000,506.000000,493.700012,501.549988,500.166534,6053789
2018-04-04,504.500000,504.500000,490.250000,492.250000,490.892212,6047813
2018-04-05,498.399994,504.649994,495.200012,503.100006,501.712280,6682587
2018-04-06,502.950012,502.950012,495.200012,500.200012,498.820313,3812133
2018-04-09,502.200012,522.000000,501.200012,519.299988,517.867615,8708770
2018-04-10,523.000000,549.700012,521.400024,546.150024,544.643555,21689156
2018-04-11,550.099976,551.000000,534.000000,539.799988,538.311035,9261807
2018-04-12,537.299988,550.000000,534.849976,548.750000,547.236328,8021652
2018-04-13,550.000000,555.549988,535.750000,542.549988,541.053467,8788919
2018-04-16,541.500000,543.799988,530.349976,542.400024,540.903870,6418203
2018-04-17,544.950012,544.950012,530.250000,532.400024,530.931519,5541004
2018-04-18,535.500000,535.500000,516.500000,518.250000,516.820496,7131174
2018-04-19,521.000000,521.450012,509.100006,512.900024,511.485260,10559623
2018-04-20,513.500000,513.849976,503.000000,505.700012,504.305115,4437940
2018-04-23,508.399994,511.200012,500.000000,506.200012,504.803741,4766412
2018-04-24,506.000000,514.750000,503.350006,504.850006,503.457458,4564259
2018-04-25,506.000000,506.000000,496.299988,498.399994,497.025238,4608455
2018-04-26,496.750000,501.049988,483.299988,493.750000,492.388062,14919977
2018-04-27,481.250000,543.099976,481.250000,539.200012,537.712708,58859461
2018-04-30,535.799988,536.099976,513.400024,517.299988,515.873108,18357008
2018-05-02,518.500000,527.950012,515.400024,523.750000,522.305298,25195767
2018-05-03,522.000000,538.799988,522.000000,533.400024,531.928772,12001916
2018-05-04,533.900024,533.900024,519.049988,520.299988,518.864807,5929870
2018-05-07,523.750000,537.900024,523.000000,536.099976,534.621216,6792091
2018-05-08,536.650024,547.500000,533.450012,542.250000,540.754272,12028184
2018-05-09,543.099976,549.650024,537.049988,548.500000,546.987061,7556830
2018-05-10,548.500000,554.000000,542.950012,547.650024,546.139404,11415139
2018-05-11,548.599976,556.500000,545.500000,553.299988,551.773804,4960854
2018-05-14,551.200012,558.900024,547.549988,551.900024,550.377686,4999526
2018-05-15,548.000000,563.500000,547.349976,549.700012,548.183777,6752759
2018-05-16,545.000000,552.750000,541.049988,550.000000,548.482910,9929095
2018-05-17,550.000000,553.000000,536.500000,539.450012,537.962036,8551787
2018-05-18,536.799988,540.700012,528.500000,532.900024,531.430115,7343619
2018-05-21,535.000000,537.799988,521.849976,526.849976,525.396729,4258800
2018-05-22,528.400024,533.500000,520.650024,523.299988,521.856567,4711540
2018-05-23,522.000000,528.200012,519.400024,520.250000,518.814941,4426060
2018-05-24,521.700012,537.000000,521.099976,534.450012,532.975769,5188026
2018-05-25,535.599976,543.500000,532.500000,538.500000,537.014648,4588810
2018-05-28,541.700012,548.000000,540.950012,546.150024,544.643555,5611936
2018-05-29,547.000000,549.900024,543.200012,547.750000,546.239075,8015443
2018-05-30,543.750000,544.700012,535.049988,541.650024,540.155945,5919369
2018-05-31,543.000000,551.799988,532.250000,545.900024,544.394226,15652651
2018-06-01,543.000000,544.299988,532.849976,536.650024,535.169800,4061137
2018-06-04,539.549988,541.950012,531.250000,537.049988,535.568665,4291186
2018-06-05,534.650024,536.000000,524.250000,530.900024,529.435608,5088506
2018-06-06,530.000000,533.799988,526.599976,531.400024,529.934204,5281259
2018-06-07,533.799988,550.000000,532.150024,542.400024,540.903870,6932191
2018-06-08,541.049988,541.900024,535.450012,537.400024,535.917664,4627913
2018-06-11,539.799988,542.599976,530.349976,539.950012,538.460693,4095873
2018-06-12,543.500000,544.500000,535.799988,537.150024,535.668335,3320721
2018-06-13,539.799988,551.799988,536.849976,540.650024,539.158691,5924906
2018-06-14,539.799988,539.799988,531.000000,532.000000,530.532532,3736633
2018-06-15,527.799988,534.650024,516.099976,528.750000,527.291504,7854953
2018-06-18,530.250000,531.000000,521.450012,522.549988,521.108643,3711213
2018-06-19,522.150024,524.400024,514.400024,517.200012,515.773376,6483110
2018-06-20,520.750000,527.400024,517.150024,519.099976,517.668152,4555002
2018-06-21,521.250000,522.000000,511.100006,513.049988,511.634796,4856050
2018-06-22,513.000000,527.799988,510.549988,525.650024,524.200134,5932446
2018-06-25,520.349976,523.349976,513.099976,515.200012,513.778931,4882240
2018-06-26,516.500000,518.700012,512.049988,514.200012,512.781677,4505122
2018-06-27,516.000000,516.000000,501.600006,507.850006,506.449188,5659070
2018-06-28,508.000000,513.500000,500.799988,504.600006,503.208160,4854274
2018-06-29,505.799988,514.500000,498.750000,510.799988,509.391022,7747444
2018-07-02,510.750000,513.799988,503.000000,512.250000,510.837036,6799910
2018-07-03,512.900024,519.900024,509.250000,511.549988,510.138947,6658467
2018-07-04,511.950012,516.250000,507.649994,514.750000,513.330139,3893493
2018-07-05,514.000000,517.849976,509.000000,511.000000,509.590485,2692462
