Date,Open,High,Low,Close,Adj Close,Volume
2017-12-19,292.000000,301.450012,291.700012,300.649994,288.441650,8383608
2017-12-20,301.000000,303.799988,297.750000,300.850006,288.633575,4692403
2017-12-21,302.250000,303.000000,298.149994,300.149994,287.961975,2280137
2017-12-22,301.000000,306.350006,299.700012,302.750000,290.456390,4703911
2017-12-26,303.700012,307.700012,300.549988,305.950012,293.526459,3956481
2017-12-27,305.500000,308.799988,302.500000,305.549988,293.142731,3315278
2017-12-28,306.500000,309.299988,303.549988,306.600006,294.150055,4620000
2017-12-29,308.049988,318.000000,306.350006,316.399994,303.552094,6874520
2018-01-01,317.750000,317.799988,311.799988,312.899994,300.194244,1602814
2018-01-02,314.299988,314.950012,307.549988,311.149994,298.515320,2014415
2018-01-03,311.899994,315.149994,310.149994,311.200012,298.563293,2073353
2018-01-04,312.000000,313.500000,307.250000,312.250000,299.570618,2703849
2018-01-05,312.299988,315.850006,310.350006,312.950012,300.242218,1896601
2018-01-08,314.649994,319.200012,312.200012,317.600006,304.703369,2171903
2018-01-09,317.600006,319.649994,314.000000,315.299988,302.496796,2411068
2018-01-10,315.000000,319.100006,312.549988,314.100006,301.345551,2517494
2018-01-11,314.000000,316.700012,311.799988,313.299988,300.577972,3481202
2018-01-12,315.049988,328.350006,315.000000,325.750000,312.522430,14484043
2018-01-15,327.700012,328.750000,321.649994,323.000000,309.884125,4519030
2018-01-16,323.000000,326.899994,311.450012,316.399994,303.552094,4683847
2018-01-17,313.850006,317.000000,307.549988,313.549988,300.817810,3742677
2018-01-18,315.049988,315.750000,301.399994,305.450012,293.046753,3408593
2018-01-19,306.000000,310.000000,300.950012,308.350006,295.829041,3653286
2018-01-22,307.049988,314.950012,306.600006,308.850006,296.308685,3278437
2018-01-23,310.700012,310.700012,304.049988,307.200012,294.725708,4416130
2018-01-24,306.000000,310.700012,302.799988,304.250000,291.895477,2154759
2018-01-25,304.000000,311.250000,301.649994,304.250000,291.895477,3631793
2018-01-29,305.250000,306.799988,300.700012,301.799988,289.544952,1806919
2018-01-30,300.950012,307.299988,299.450012,304.000000,291.655640,2590100
2018-01-31,302.899994,303.700012,286.100006,290.649994,278.847717,5397599
2018-02-01,290.250000,294.899994,278.600006,288.350006,276.641144,4593306
2018-02-02,284.000000,285.000000,260.250000,274.850006,263.689331,6697007
2018-02-05,265.100006,276.899994,255.149994,273.100006,262.010376,6833906
2018-02-06,259.000000,270.299988,253.250000,266.700012,255.870285,7044561
2018-02-07,270.000000,284.399994,270.000000,280.149994,268.774078,8055761
2018-02-08,282.000000,286.500000,276.100006,280.450012,269.061951,5863983
2018-02-09,271.100006,279.799988,271.100006,278.250000,266.951263,3121544
2018-02-12,282.399994,289.600006,279.700012,285.100006,273.523132,4583181
2018-02-14,287.950012,289.000000,280.899994,281.950012,270.501007,2455660
2018-02-15,284.350006,285.250000,276.000000,279.049988,267.718750,1807307
2018-02-16,280.250000,282.750000,274.200012,275.600006,264.408875,1925414
2018-02-19,277.000000,277.049988,263.000000,267.950012,257.069519,2620461
2018-02-20,268.700012,274.200012,261.649994,262.850006,252.176590,5120799
2018-02-21,265.000000,268.850006,262.200012,266.600006,255.774307,3638163
2018-02-22,265.950012,269.899994,261.100006,262.149994,251.505020,5466484
2018-02-23,264.200012,271.899994,263.000000,270.700012,259.707825,3895920
2018-02-26,273.549988,274.799988,271.549988,273.500000,262.394135,3672359
2018-02-27,275.000000,279.700012,273.100006,275.000000,263.833221,4778178
2018-02-28,273.000000,277.000000,272.000000,275.500000,264.312958,2808234
2018-03-01,275.000000,277.350006,274.100006,274.850006,263.689331,2322191
2018-03-05,274.799988,276.950012,270.549988,275.649994,264.456818,4680138
2018-03-06,276.700012,283.100006,271.450012,274.149994,263.017731,6601857
2018-03-07,272.000000,274.450012,265.149994,268.899994,257.980896,4847214
2018-03-08,270.500000,274.200012,265.000000,273.399994,262.298187,2246589
2018-03-09,275.899994,275.899994,266.600006,268.350006,257.453278,1614381
2018-03-12,270.000000,276.649994,269.700012,276.049988,264.840576,2583575
2018-03-13,278.049988,281.299988,273.200012,278.200012,266.903259,3095190
2018-03-14,275.250000,281.250000,275.250000,278.500000,267.191071,2056369
2018-03-15,278.000000,284.399994,277.250000,279.600006,268.246460,2877987
2018-03-16,280.799988,282.700012,271.049988,272.399994,261.338806,2762357
2018-03-19,272.600006,273.000000,258.350006,260.600006,250.017960,3665423
2018-03-20,259.700012,263.649994,255.100006,262.049988,251.409073,2855717
2018-03-21,265.299988,266.299988,262.149994,263.200012,252.512375,1477158
2018-03-22,264.649994,264.649994,257.600006,258.850006,248.339020,1681596
2018-03-23,251.050003,258.899994,250.000000,257.899994,247.427567,2297852
2018-03-26,258.049988,263.500000,253.699997,262.200012,251.553009,2440719
2018-03-27,264.000000,265.750000,260.750000,263.799988,253.087997,3071911
2018-03-28,261.250000,264.000000,257.500000,258.750000,248.243088,2283408
2018-04-02,259.350006,278.399994,259.350006,276.950012,265.704041,6610831
2018-04-03,276.000000,277.549988,271.700012,274.799988,263.641296,2613360
2018-04-04,276.700012,279.049988,269.549988,270.250000,259.276093,3283985
2018-04-05,274.549988,277.000000,271.500000,273.000000,261.914459,2658707
2018-04-06,274.799988,275.649994,271.000000,272.700012,261.626648,1852060
2018-04-09,275.000000,281.649994,273.000000,277.799988,266.519501,4623765
2018-04-10,280.200012,280.700012,274.100006,275.500000,264.312958,2190930
2018-04-11,276.100006,276.350006,271.500000,273.850006,262.729919,1996390
2018-04-12,273.899994,277.799988,271.649994,273.850006,262.729919,2149205
2018-04-13,274.000000,277.350006,271.750000,275.500000,264.312958,2196800
2018-04-16,274.000000,280.200012,272.549988,279.649994,268.294403,3030999
2018-04-17,282.000000,285.250000,277.500000,280.950012,269.541656,5799262
2018-04-18,282.299988,287.450012,279.250000,284.100006,272.563721,4719061
2018-04-19,286.000000,288.649994,283.600006,286.200012,274.578400,2434183
2018-04-20,285.950012,288.799988,283.649994,286.299988,274.674347,2523492
2018-04-23,287.700012,287.799988,282.649994,283.600006,272.084015,1687369
2018-04-24,283.000000,288.000000,281.799988,283.149994,271.652313,2131466
2018-04-25,283.049988,291.250000,282.049988,289.100006,277.360687,4804882
2018-04-26,292.500000,293.649994,288.750000,291.200012,279.375427,4942803
2018-04-27,293.450012,294.399994,291.049988,292.100006,280.238800,1858644
2018-04-30,293.899994,298.500000,292.049988,297.549988,285.467529,3046154
2018-05-02,297.399994,300.000000,289.399994,292.750000,280.862457,1857277
2018-05-03,292.750000,292.750000,283.100006,286.649994,275.010162,2561225
2018-05-04,287.049988,291.500000,282.299988,287.799988,276.113464,1399442
2018-05-07,288.799988,295.500000,287.000000,294.200012,282.253601,1848551
2018-05-08,296.000000,296.200012,287.250000,289.700012,277.936310,1720983
2018-05-09,289.600006,294.350006,288.600006,292.000000,280.142914,1820409
2018-05-10,292.950012,293.000000,283.450012,285.250000,273.667023,1446384
2018-05-11,284.399994,290.500000,284.399994,287.500000,275.825653,1974327
2018-05-14,280.000000,281.350006,251.850006,255.899994,245.508789,16822847
2018-05-15,256.450012,259.500000,240.750000,242.649994,232.796829,9298329
2018-05-16,240.000000,245.600006,237.250000,241.100006,231.309784,6328483
2018-05-17,243.500000,249.300003,242.500000,247.500000,237.449890,7108750
2018-05-18,248.300003,248.949997,243.350006,244.699997,234.763596,3297714
2018-05-21,244.100006,248.350006,240.550003,243.550003,233.660294,3180360
2018-05-22,244.000000,251.100006,244.000000,247.149994,237.114120,3175432
2018-05-23,246.500000,252.350006,245.550003,250.199997,240.040268,4295785
2018-05-24,251.000000,255.500000,247.300003,254.500000,244.165649,2921253
2018-05-25,252.199997,259.399994,252.199997,257.850006,247.379623,2071496
2018-05-28,254.699997,262.200012,254.649994,260.649994,250.065918,2649349
2018-05-29,257.399994,262.700012,257.000000,257.500000,247.043854,2235734
2018-05-30,254.000000,266.000000,253.199997,264.500000,253.759598,4154146
2018-05-31,267.000000,272.000000,260.700012,269.200012,258.268738,3469905
2018-06-01,269.700012,269.700012,258.549988,263.250000,252.560349,2622839
2018-06-04,265.000000,265.399994,253.500000,255.250000,244.885193,1819147
2018-06-05,255.500000,264.700012,254.800003,263.750000,253.040054,4208120
2018-06-06,262.750000,266.700012,260.350006,265.750000,254.958832,2052017
2018-06-07,266.899994,269.700012,263.299988,267.100006,256.254028,1527128
2018-06-08,263.700012,269.350006,263.549988,266.950012,256.110107,1104173
2018-06-11,265.600006,271.250000,262.700012,263.700012,252.992081,3538690
2018-06-12,262.750000,268.399994,262.750000,267.600006,256.733704,1206633
2018-06-13,267.000000,270.500000,265.350006,269.600006,258.652527,1232644
2018-06-14,269.799988,278.750000,268.200012,277.799988,266.519501,3646744
2018-06-15,279.149994,281.000000,271.450012,272.149994,261.098938,3133233
2018-06-18,271.549988,276.850006,269.149994,275.350006,264.169067,1541522
2018-06-19,274.649994,274.649994,266.049988,267.049988,256.206024,6224725
2018-06-20,263.700012,264.750000,257.000000,260.850006,252.622757,3367252
2018-06-21,258.049988,262.350006,255.500000,258.200012,250.056335,3020580
2018-06-22,257.899994,263.549988,256.450012,262.100006,253.833344,2459832
2018-06-25,260.100006,266.950012,260.100006,264.500000,256.157623,2103452
2018-06-26,264.799988,269.700012,263.299988,267.350006,258.917725,2208389
2018-06-27,265.100006,268.399994,261.200012,265.600006,257.222931,2234204
2018-06-28,263.000000,268.250000,261.450012,263.950012,255.624969,4511203
2018-06-29,262.700012,270.149994,262.700012,269.350006,260.854675,2077927
2018-07-02,271.000000,273.100006,263.250000,264.450012,256.109222,3661633
2018-07-03,264.500000,284.500000,262.700012,281.000000,272.137238,6676660
2018-07-04,281.000000,281.000000,275.350006,277.299988,268.553925,3598212
2018-07-05,277.450012,282.399994,270.000000,271.250000,262.694733,2338411
2018-07-06,269.799988,273.250000,265.700012,266.299988,257.900848,2022333
2018-07-09,268.250000,276.200012,267.000000,275.250000,266.568573,2267486
2018-07-10,275.899994,277.799988,272.549988,274.750000,266.084320,1284523
2018-07-11,274.799988,275.450012,267.450012,269.799988,261.290466,1407688
2018-07-12,270.399994,272.450012,264.350006,265.200012,256.835571,2250217
2018-07-13,265.000000,265.750000,257.549988,258.899994,250.734253,3357333
2018-07-16,257.899994,257.899994,242.100006,243.250000,235.577866,3454849
2018-07-17,241.550003,251.850006,240.300003,247.899994,240.081192,3158004
2018-07-18,248.399994,249.600006,232.699997,238.649994,231.122925,3343525
2018-07-19,239.699997,243.300003,228.600006,233.100006,225.748001,4223216
2018-07-20,231.250000,240.949997,231.250000,238.600006,231.074524,3003282
2018-07-23,238.899994,244.250000,235.250000,243.300003,235.626282,2351769
2018-07-24,244.000000,249.199997,241.899994,246.300003,238.531647,2278457
2018-07-25,248.500000,248.500000,235.800003,236.899994,229.428131,2310430
2018-07-26,235.899994,242.949997,234.500000,239.100006,231.558746,3996921
2018-07-27,241.000000,243.949997,239.149994,242.250000,234.609406,1581985
2018-07-30,243.699997,247.000000,240.899994,242.199997,234.560944,1867720
2018-07-31,243.399994,249.649994,241.500000,246.899994,239.112732,4422342
2018-08-01,248.699997,254.949997,234.350006,235.649994,228.217545,13272609
2018-08-02,232.500000,238.050003,230.399994,235.449997,228.023865,5700851
2018-08-03,236.000000,239.000000,232.000000,234.649994,227.249100,3357940
2018-08-06,235.149994,240.449997,234.149994,239.500000,231.946136,2560616
2018-08-07,241.000000,241.550003,235.300003,237.600006,230.106064,1962634
2018-08-08,237.250000,240.500000,235.050003,236.350006,228.895493,1807313
2018-08-09,236.649994,239.850006,235.300003,237.300003,229.815521,1127248
2018-08-10,237.300003,237.949997,231.100006,233.550003,226.183807,2035594
2018-08-13,233.000000,236.449997,232.250000,234.550003,227.152237,1948583
2018-08-14,235.000000,238.500000,235.000000,237.550003,230.057632,1885288
2018-08-16,236.050003,242.000000,235.949997,239.350006,231.800858,2551480
2018-08-17,240.800003,244.500000,239.199997,243.000000,235.335739,2838238
2018-08-20,244.000000,247.000000,243.000000,245.149994,237.417908,1690225
2018-08-21,246.899994,246.899994,239.250000,240.550003,232.963013,3272005
2018-08-23,240.300003,240.600006,233.100006,235.449997,228.023865,1553953
2018-08-24,234.500000,237.199997,230.199997,231.000000,223.714218,1838417
2018-08-27,231.800003,239.350006,231.050003,237.050003,229.573395,1990020
2018-08-28,237.000000,239.300003,231.300003,233.350006,225.990097,2374782
2018-08-29,233.850006,237.699997,232.699997,234.550003,227.152237,1394661
2018-08-30,235.350006,237.300003,232.100006,236.000000,228.556534,1921327
2018-08-31,237.000000,239.750000,232.949997,234.300003,226.910141,3353833
2018-09-03,236.000000,243.550003,235.050003,236.699997,229.234436,5242852
2018-09-04,238.199997,238.199997,222.600006,223.699997,216.644470,3554859
2018-09-05,222.000000,224.600006,215.199997,222.399994,215.385468,3023097
2018-09-06,224.000000,225.000000,218.199997,221.050003,214.078033,1738824
2018-09-07,221.000000,224.500000,219.100006,222.949997,215.918121,1232507
2018-09-10,222.500000,235.149994,220.649994,222.000000,214.998077,7514106
2018-09-11,222.500000,225.399994,214.850006,216.000000,209.187317,3508990
2018-09-12,216.350006,223.699997,212.649994,222.649994,215.627579,4570939
