Date,Open,High,Low,Close,Adj Close,Volume
2017-12-19,767.500000,780.474976,761.000000,778.150024,741.983276,11347974
2017-12-20,780.000000,785.700012,766.549988,770.875000,735.046326,9660028
2017-12-21,767.000000,767.000000,738.950012,742.200012,707.704102,6803736
2017-12-22,747.000000,753.400024,743.000000,746.200012,711.518311,2338232
2017-12-26,748.000000,749.950012,736.700012,741.549988,707.084351,3887128
2017-12-27,744.799988,754.900024,739.450012,746.750000,712.042725,2523905
2017-12-28,747.000000,753.950012,745.349976,749.950012,715.093933,5643656
2017-12-29,751.000000,753.000000,743.900024,751.099976,716.190430,2055582
2018-01-01,751.000000,758.900024,743.000000,744.650024,710.040344,2476302
2018-01-02,754.000000,758.000000,746.299988,752.900024,717.906921,3020597
2018-01-03,755.900024,759.000000,750.000000,754.900024,719.813904,2256643
2018-01-04,761.000000,761.000000,750.500000,756.000000,720.862793,1663380
2018-01-05,756.000000,758.500000,753.599976,756.349976,721.196472,1255982
2018-01-08,757.049988,760.000000,756.549988,759.900024,724.581543,2309604
2018-01-09,760.000000,766.000000,757.200012,762.450012,727.013000,1947163
2018-01-10,762.049988,765.000000,754.200012,759.849976,724.533813,1275821
2018-01-11,760.299988,768.950012,755.500000,766.650024,731.017822,2291617
2018-01-12,767.099976,769.500000,761.750000,767.500000,731.828247,1363265
2018-01-15,770.000000,775.650024,755.650024,759.200012,723.914001,2127778
2018-01-16,759.000000,762.549988,741.000000,746.700012,711.995056,1611817
2018-01-17,747.049988,754.000000,738.849976,745.349976,710.707764,1940533
2018-01-18,750.000000,765.000000,745.000000,759.250000,723.961731,2810014
2018-01-19,760.000000,768.299988,748.299988,765.400024,729.825867,2005133
2018-01-22,762.099976,769.000000,756.000000,759.599976,724.295471,934811
2018-01-23,761.950012,773.000000,761.400024,769.049988,733.306213,2775928
2018-01-24,769.049988,771.000000,752.400024,755.400024,720.290710,2080315
2018-01-25,756.500000,762.000000,748.349976,757.799988,722.579102,2878048
2018-01-29,757.299988,772.000000,757.299988,764.349976,728.824707,2074165
2018-01-30,764.000000,768.650024,753.099976,764.900024,729.349060,1648188
2018-01-31,764.799988,771.150024,756.650024,763.049988,727.585083,2242045
2018-02-01,768.900024,802.549988,763.000000,798.750000,761.625793,6896060
2018-02-02,798.750000,800.000000,765.549988,770.250000,734.450562,3783976
2018-02-05,762.900024,769.750000,745.000000,760.500000,725.153625,2018332
2018-02-06,743.799988,759.900024,730.750000,751.799988,716.857971,5626253
2018-02-07,767.400024,771.950012,743.750000,747.099976,712.376465,1909559
2018-02-08,754.000000,760.700012,746.000000,752.200012,717.239380,3024010
2018-02-09,747.000000,753.299988,742.000000,750.049988,715.189270,2214895
2018-02-12,770.000000,770.000000,743.000000,746.000000,711.327515,2662221
2018-02-14,751.799988,753.950012,742.049988,746.950012,712.233398,1207191
2018-02-15,748.099976,751.299988,743.500000,749.349976,714.521790,1652980
2018-02-16,752.650024,753.750000,742.000000,743.750000,709.182190,1042980
2018-02-19,744.000000,744.799988,716.049988,724.650024,690.969910,1185926
2018-02-20,726.799988,733.200012,703.000000,709.000000,676.047241,2981323
2018-02-21,716.000000,716.000000,701.000000,708.400024,675.475159,2290218
2018-02-22,702.000000,724.500000,700.400024,721.950012,688.395386,3325355
2018-02-23,722.549988,724.000000,714.000000,718.650024,685.248718,1648932
2018-02-26,722.000000,737.000000,719.250000,735.400024,701.220276,1525511
